ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2,Sex,Sexuality2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,Child_Gen2,Child_Age,Household_Size
1913,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1915,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1917,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1920,2.0,10.0,7.0,4.0,2.0,1.0,,,,,,,,,,,,,,, ,Gay or Lesbian,No,Metro,Own,No,Female,15.0,2.0
1921,6.0,6.0,4.0,5.0,6.0,6.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1922,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1924,3.0,10.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,5.0
1926,1.0,10.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Rent,Yes,Female,17.0,4.0
1927,4.0,10.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,5.0
1928,3.0,10.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,3.0
1932,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,2.0
1933,9.0,8.0,10.0,1.0,1.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,14.0,3.0
1934,8.0,10.0,9.0,3.0,4.0,5.0,,,,,,,,,,,,,,, ,Gay or Lesbian,Yes,Metro,Own,No,Female,14.0,2.0
1937,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,6.0
1938,1.0,10.0,10.0,10.0,10.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,16.0,6.0
1939,1.0,10.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,16.0,4.0
1940,1.0,10.0,8.0,1.0,1.0,1.0,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,1,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1941,1.0,3.0,5.0,1.0,1.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1942,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1944,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1945,3.0,10.0,9.0,5.0,2.0,1.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Rent,Yes,Male,17.0,3.0
1946,4.0,10.0,6.0,3.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1947,1.0,10.0,5.0,1.0,2.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,15.0,6.0
1948,10.0,10.0,10.0,1.0,2.0,1.0,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,1,Straight,No,Metro,Rent,Yes,Male,16.0,3.0
1950,10.0,9.0,8.0,7.0,1.0,2.0,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1951,3.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1952,2.0,10.0,8.0,3.0,1.0,4.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Female,16.0,4.0
1954,3.0,1.0,2.0,5.0,4.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ommeggle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,2.0,10.0,6.0,1.0,1.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,14.0,4.0
1959,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,14.0,6.0
1960,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1961,1.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,6.0
1962,5.0,10.0,10.0,5.0,4.0,5.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,17.0,3.0
1963,9.0,10.0,9.0,2.0,1.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,3.0
1966,1.0,10.0,6.0,4.0,2.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,5.0
1968,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1969,3.0,1.0,2.0,6.0,4.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1970,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,5.0
1971,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1972,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,Female,16.0,5.0
1973,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1974,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,5.0
1975,6.0,9.0,8.0,1.0,1.0,2.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,1,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1976,1.0,10.0,4.0,1.0,1.0,6.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,1,Straight,No,Metro,Own,Yes,Female,16.0,4.0
1980,1.0,9.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1982,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1983,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Something else,No,Metro,Rent,Yes,Female,13.0,4.0
1984,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,No,,,6.0
1986,1.0,10.0,1.0,1.0,4.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Non-metro,Own,Yes,Male,14.0,1.0
1989,6.0,3.0,3.0,1.0,9.0,6.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,16.0,6.0
1991,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,5.0
1992,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,3.0
1993,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,3.0
1994,1.0,10.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,4.0
1995,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,3.0
1996,2.0,10.0,6.0,1.0,5.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,7.0
2000,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Neither,No,,,3.0
2002,8.0,10.0,9.0,3.0,3.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
2003,4.0,1.0,9.0,10.0,7.0,2.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Rent,Yes,Male,15.0,4.0
2004,7.0,10.0,5.0,5.0,5.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
2005,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,No,,,1.0
2006,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
2007,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Rent,No,,,5.0
2008,4.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,6.0
2009,9.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,16.0,6.0
2013,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,Straight,No,Metro,Own,No,Male,17.0,5.0
2014,4.0,10.0,10.0,4.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,14.0,5.0
2017,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2018,1.0,3.0,2.0,10.0,5.0,9.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,17.0,4.0
2019,2.0,10.0,10.0,2.0,5.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,17.0,4.0
2020,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,5.0
2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,Female,13.0,3.0
2024,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,No,,,2.0
2025,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Rent,Yes,Female,14.0,4.0
2027,4.0,10.0,4.0,6.0,8.0,9.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,5.0
2028,1.0,10.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,5.0
2030,1.0,10.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,4.0
2031,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2032,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,7.0
2035,1.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,14.0,3.0
2036,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2037,3.0,1.0,2.0,4.0,5.0,6.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,2,Straight,No,Metro,Own,No,Female,17.0,3.0
2038,1.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
2039,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,5.0
2040,2.0,10.0,2.0,4.0,6.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,2.0
2042,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
2043,1.0,5.0,9.0,7.0,4.0,2.0,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,1,Straight,No,Metro,Own,Yes,Male,16.0,4.0
2045,3.0,10.0,6.0,1.0,2.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,4.0
2047,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,3.0
2048,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,,Metro,Own,Yes,Female,17.0,4.0
2050,9.0,10.0,1.0,9.0,1.0,1.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Neither,Yes,Female,15.0,3.0
2051,8.0,8.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,4.0
2052,3.0,1.0,2.0,5.0,6.0,4.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,1,Gay or Lesbian,No,Metro,Rent,Yes,Male,16.0,3.0
2053,3.0,10.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,6.0
2054,10.0,10.0,10.0,10.0,10.0,10.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,1,Straight,No,Non-metro,Own,Yes,Female,15.0,4.0
2056,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
2057,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
2058,5.0,10.0,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Rent,Yes,Female,16.0,3.0
2062,6.0,10.0,8.0,2.0,1.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,15.0,5.0
2063,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Female,16.0,3.0
2065,3.0,10.0,6.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Male,16.0,4.0
2066,8.0,6.0,5.0,4.0,3.0,7.0,,,,,,,,,,,,,,, ,Straight,Yes,Metro,Own,Yes,Male,13.0,3.0
2067,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,16.0,3.0
2068,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
2069,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,Female,17.0,3.0
2071,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
2072,4.0,10.0,6.0,3.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,3.0
2074,8.0,7.0,9.0,5.0,10.0,6.0,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,2,Straight,No,Metro,Rent,Yes,Male,14.0,6.0
2078,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2079,1.0,10.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,3.0
2080,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,3.0
2082,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,Female,15.0,2.0
2083,6.0,10.0,8.0,1.0,2.0,7.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Female,13.0,3.0
2084,5.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,4.0
2085,1.0,2.0,4.0,7.0,3.0,6.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,2,Straight,No,Metro,Own,Yes,Female,15.0,4.0
2086,1.0,1.0,1.0,1.0,1.0,1.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2,Not sure,No,Metro,Own,Yes,Male,13.0,4.0
2087,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,Male,15.0,2.0
2088,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,6.0
2089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,3.0
2090,7.0,10.0,10.0,1.0,1.0,1.0,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,15.0,2.0
2091,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,3.0
2092,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,5.0
2093,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
2094,4.0,10.0,6.0,3.0,1.0,2.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,13.0,4.0
2095,1.0,1.0,2.0,1.0,3.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,No,Female,14.0,2.0
2096,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
2097,4.0,6.0,5.0,3.0,1.0,2.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,1,Straight,No,Metro,Rent,Yes,Male,17.0,3.0
2098,1.0,10.0,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,1,Bisexual,No,Metro,Own,Yes,Female,16.0,4.0
2100,3.0,1.0,2.0,5.0,4.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,3.0
2101,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
2102,1.0,10.0,9.0,8.0,7.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,5.0
2103,1.0,6.0,5.0,2.0,3.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
2104,10.0,10.0,8.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,14.0,3.0
2105,10.0,1.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,4.0
2106,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,8.0
2107,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,Male,17.0,10.0
2109,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2111,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,2.0
2112,1.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,3.0
2113,4.0,1.0,2.0,6.0,3.0,5.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1,Straight,No,Metro,Own,Yes,Male,16.0,6.0
2115,2.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,16.0,2.0
2116,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,3.0
2117,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,,No,Metro,Own,Yes,Male,13.0,3.0
2118,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,Female,14.0,4.0
2119,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2120,10.0,1.0,4.0,10.0,3.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Neither,Yes,Male,13.0,10.0
2122,4.0,6.0,5.0,1.0,3.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,4.0
2125,2.0,10.0,7.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,Straight,No,Metro,Rent,Yes,Female,14.0,4.0
2126,4.0,10.0,4.0,2.0,3.0,1.0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,1,Straight,No,Metro,Own,Yes,Male,13.0,2.0
2127,4.0,10.0,6.0,10.0,1.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,7.0
2129,3.0,10.0,9.0,6.0,8.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Male,14.0,4.0
2130,5.0,10.0,7.0,4.0,2.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Own,Yes,Female,15.0,2.0
2131,1.0,10.0,5.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Male,16.0,3.0
2132,1.0,10.0,10.0,1.0,5.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
2133,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,6.0
2134,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,3.0
2137,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2139,3.0,10.0,4.0,8.0,6.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,2.0
2141,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,4.0
2143,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
2144,-1.0,10.0,9.0,-1.0,1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
2146,1.0,10.0,7.0,1.0,1.0,5.0,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,1,Straight,No,Metro,Rent,Yes,Female,16.0,4.0
2148,2.0,10.0,7.0,1.0,1.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
2151,1.0,9.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,3.0
2152,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,2.0
2155,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,2.0
2157,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
2158,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
2159,4.0,10.0,8.0,1.0,1.0,1.0,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,2,Straight,No,Metro,Rent,Yes,Male,16.0,6.0
2160,10.0,10.0,10.0,9.0,-1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Rent,No,Male,15.0,4.0
2161,4.0,10.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,6.0
2163,4.0,2.0,1.0,6.0,3.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,16.0,2.0
2165,1.0,10.0,10.0,1.0,2.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,3.0
2167,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Rent,No,,,3.0
2168,3.0,10.0,9.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,16.0,4.0
2170,5.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,15.0,3.0
2172,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
